dstport,protocol,tag
8626,ICMP,SMTP
11872,TCP,SSH
51554,UDP,SSH
23832,TCP,FTP
12860,ICMP,HTTPS
2372,ICMP,SSH
1749,ICMP,POP3
5875,ICMP,DNS
18542,UDP,SSH
15587,ICMP,DNS
13478,UDP,IMAP
50706,TCP,POP3
27230,TCP,HTTPS
8977,UDP,HTTP
50792,UDP,Telnet
48969,TCP,POP3
10603,ICMP,HTTPS
23548,TCP,SMTP
59784,TCP,IMAP
63033,UDP,DNS
43600,TCP,SSH
47389,TCP,HTTP
11222,ICMP,HTTP
33966,TCP,POP3
55437,UDP,SMTP
61970,TCP,IMAP
55226,ICMP,SSH
35107,ICMP,SSH
42892,TCP,IMAP
57831,UDP,IMAP
51198,UDP,SSH
48113,ICMP,DNS
61274,TCP,HTTPS
39357,UDP,SSH
64110,ICMP,Telnet
41718,ICMP,POP3
25024,UDP,Telnet
44318,ICMP,SMTP
3241,ICMP,HTTPS
18753,TCP,DNS
43733,TCP,POP3
64657,TCP,IMAP
44636,ICMP,FTP
2051,TCP,SMTP
55723,ICMP,SSH
24334,ICMP,IMAP
20884,UDP,HTTP
32556,TCP,HTTP
8065,UDP,IMAP
62598,TCP,SMTP
39284,UDP,POP3
18705,ICMP,Telnet
63346,TCP,SSH
30147,UDP,HTTP
27189,ICMP,Telnet
32798,TCP,HTTP
45900,TCP,HTTPS
60352,UDP,IMAP
9288,TCP,HTTPS
59926,UDP,Telnet
58916,ICMP,Telnet
22017,TCP,Telnet
61784,TCP,DNS
13945,TCP,IMAP
15626,ICMP,HTTPS
54793,TCP,FTP
34536,ICMP,Telnet
6354,ICMP,SSH
47532,TCP,HTTPS
42691,ICMP,HTTP
37117,UDP,SMTP
54848,ICMP,HTTPS
24171,TCP,SMTP
4059,TCP,IMAP
4998,ICMP,DNS
15134,UDP,SSH
31628,TCP,IMAP
57203,TCP,FTP
61105,UDP,Telnet
36283,UDP,HTTP
1198,TCP,FTP
18831,TCP,POP3
17805,ICMP,SMTP
8952,TCP,IMAP
19284,ICMP,SMTP
38572,UDP,FTP
32329,UDP,POP3
47783,UDP,FTP
26822,TCP,Telnet
12767,TCP,FTP
36221,UDP,SMTP
48368,ICMP,FTP
26931,TCP,HTTPS
16971,ICMP,DNS
11491,TCP,HTTPS
100,ICMP,IMAP
15344,TCP,DNS
62911,TCP,SSH
27867,UDP,POP3
43211,UDP,FTP
37861,UDP,SMTP
61811,UDP,SMTP
50608,UDP,DNS
23501,ICMP,POP3
59062,ICMP,POP3
11526,TCP,DNS
24149,ICMP,Telnet
41881,TCP,DNS
5934,UDP,HTTP
32850,TCP,HTTP
17223,TCP,HTTP
31937,TCP,DNS
33315,UDP,SSH
53310,TCP,FTP
36889,ICMP,POP3
13879,TCP,IMAP
14201,UDP,POP3
51478,TCP,HTTP
52254,TCP,HTTP
11153,ICMP,IMAP
63010,TCP,HTTP
33266,TCP,IMAP
17941,ICMP,SSH
58627,ICMP,SMTP
38263,TCP,SSH
53994,ICMP,FTP
39099,UDP,HTTP
3924,UDP,HTTPS
25680,ICMP,HTTP
3716,TCP,DNS
27551,UDP,DNS
44605,TCP,FTP
9320,TCP,HTTPS
56997,TCP,POP3
14161,ICMP,POP3
1303,TCP,DNS
45860,ICMP,POP3
62361,UDP,SMTP
8642,UDP,POP3
48110,ICMP,IMAP
32076,TCP,FTP
46612,TCP,POP3
47120,ICMP,IMAP
24472,UDP,Telnet
33030,TCP,HTTPS
48825,UDP,HTTP
59290,TCP,POP3
51407,ICMP,POP3
49744,UDP,SSH
38340,TCP,IMAP
4702,TCP,HTTPS
42178,TCP,DNS
28222,TCP,HTTPS
59688,ICMP,FTP
63294,TCP,SMTP
14110,ICMP,Telnet
45636,UDP,Telnet
46044,ICMP,IMAP
22719,UDP,IMAP
3679,ICMP,SSH
20279,TCP,DNS
57980,UDP,HTTPS
58082,UDP,DNS
27171,ICMP,SMTP
19062,ICMP,IMAP
43595,UDP,HTTP
63045,TCP,DNS
21623,UDP,DNS
38475,ICMP,HTTP
2001,UDP,DNS
43509,UDP,DNS
406,UDP,HTTPS
4746,ICMP,HTTP
54376,UDP,FTP
44440,ICMP,POP3
43376,TCP,HTTPS
31364,UDP,HTTPS
49579,ICMP,HTTPS
59969,TCP,IMAP
64267,TCP,IMAP
55983,UDP,HTTPS
26916,ICMP,DNS
30267,TCP,FTP
2554,UDP,IMAP
42667,UDP,IMAP
49551,UDP,SMTP
10269,UDP,FTP
42151,ICMP,Telnet
55121,ICMP,POP3
61530,UDP,HTTP
28656,ICMP,DNS
24707,UDP,HTTP
4735,TCP,SSH
36193,TCP,Telnet
36347,UDP,POP3
20996,UDP,SMTP
30577,UDP,FTP
14896,UDP,HTTPS
34366,UDP,SSH
14503,ICMP,FTP
41382,ICMP,POP3
50572,TCP,HTTP
35235,ICMP,POP3
1837,UDP,HTTPS
47578,UDP,SSH
7880,TCP,DNS
24452,TCP,SMTP
26776,UDP,DNS
5540,TCP,Telnet
18446,ICMP,Telnet
15652,TCP,HTTPS
5940,TCP,HTTP
26810,TCP,FTP
65013,UDP,IMAP
63431,ICMP,SSH
24,TCP,SMTP
16627,UDP,POP3
9087,UDP,POP3
58717,ICMP,HTTP
53329,UDP,SSH
57920,UDP,POP3
48598,ICMP,HTTPS
19322,UDP,DNS
23441,ICMP,HTTPS
47682,ICMP,IMAP
3554,TCP,SMTP
31482,UDP,POP3
32681,UDP,Telnet
33045,ICMP,Telnet
59469,ICMP,HTTP
20819,TCP,DNS
53363,UDP,SSH
51737,UDP,HTTPS
426,UDP,HTTPS
27823,TCP,Telnet
55868,TCP,SSH
11697,UDP,Telnet
42384,ICMP,HTTPS
51633,TCP,SSH
21448,ICMP,IMAP
12626,ICMP,HTTPS
44921,UDP,HTTP
62450,ICMP,HTTPS
8390,UDP,FTP
55523,ICMP,POP3
59755,TCP,IMAP
33409,ICMP,SMTP
63309,ICMP,FTP
26137,UDP,DNS
47158,TCP,SSH
46307,ICMP,POP3
57336,ICMP,Telnet
2324,UDP,POP3
16055,UDP,HTTP
468,ICMP,FTP
20366,TCP,HTTP
49606,UDP,SSH
46071,ICMP,Telnet
31781,ICMP,Telnet
17846,UDP,HTTPS
40258,TCP,IMAP
40420,UDP,SMTP
65225,ICMP,HTTPS
63256,UDP,IMAP
14270,TCP,SMTP
25009,TCP,HTTPS
24234,ICMP,Telnet
12532,TCP,Telnet
64788,ICMP,HTTP
5443,TCP,HTTP
8619,ICMP,POP3
912,ICMP,POP3
28636,ICMP,HTTP
11558,ICMP,POP3
49915,ICMP,DNS
4610,UDP,SMTP
18770,UDP,SSH
27079,TCP,DNS
26697,UDP,SMTP
18651,UDP,POP3
35652,UDP,IMAP
58547,ICMP,HTTPS
50349,ICMP,POP3
43699,UDP,DNS
26323,TCP,IMAP
19074,ICMP,Telnet
52786,UDP,FTP
3997,UDP,HTTP
44857,UDP,SSH
20067,UDP,FTP
62997,TCP,FTP
53010,ICMP,Telnet
63334,ICMP,HTTP
24072,UDP,HTTPS
33672,TCP,SMTP
63214,ICMP,POP3
11333,ICMP,HTTP
1620,TCP,HTTP
41387,UDP,FTP
47394,UDP,HTTP
24739,TCP,HTTPS
49529,TCP,DNS
59354,TCP,SSH
52705,ICMP,POP3
6936,ICMP,DNS
25487,ICMP,Telnet
8227,TCP,SSH
64837,ICMP,SMTP
2368,TCP,FTP
3486,UDP,HTTP
52519,ICMP,SMTP
24207,ICMP,IMAP
63216,TCP,POP3
29548,TCP,IMAP
62455,ICMP,SMTP
4646,TCP,IMAP
23986,TCP,SSH
54287,ICMP,Telnet
45873,ICMP,Telnet
61994,ICMP,SMTP
10578,UDP,SMTP
55543,ICMP,FTP
25613,UDP,SMTP
749,ICMP,HTTP
7799,ICMP,SMTP
57777,ICMP,HTTP
27566,ICMP,HTTP
52214,UDP,SMTP
27817,ICMP,HTTP
26115,TCP,HTTP
29097,TCP,HTTPS
34699,ICMP,FTP
12496,TCP,SMTP
61729,TCP,IMAP
11609,TCP,POP3
12995,TCP,HTTP
51461,TCP,HTTP
21449,TCP,SSH
50714,TCP,HTTPS
36974,UDP,SSH
38771,UDP,POP3
25315,UDP,Telnet
40578,UDP,Telnet
60706,TCP,HTTP
21962,ICMP,Telnet
60533,ICMP,Telnet
30141,TCP,SSH
3613,UDP,Telnet
65484,ICMP,HTTP
18492,UDP,IMAP
62737,UDP,IMAP
34342,UDP,Telnet
30868,ICMP,Telnet
3911,ICMP,FTP
59346,UDP,HTTPS
62000,UDP,Telnet
53339,ICMP,DNS
42815,TCP,SSH
13323,ICMP,SSH
51013,ICMP,HTTPS
35994,UDP,Telnet
32902,TCP,HTTPS
12022,UDP,HTTPS
51375,TCP,HTTP
47886,TCP,Telnet
48958,TCP,FTP
4157,TCP,FTP
60232,UDP,SSH
4178,TCP,IMAP
38887,TCP,FTP
32346,ICMP,HTTP
12729,TCP,DNS
49449,UDP,IMAP
34181,TCP,IMAP
57083,ICMP,Telnet
65129,TCP,HTTPS
19002,UDP,HTTP
17338,UDP,HTTPS
54734,ICMP,Telnet
44117,TCP,Telnet
8599,TCP,HTTP
36836,TCP,IMAP
56022,UDP,SSH
4646,ICMP,Telnet
20203,TCP,POP3
54552,UDP,HTTPS
52664,ICMP,DNS
57019,ICMP,SMTP
46038,ICMP,HTTPS
41141,ICMP,FTP
29490,UDP,Telnet
12625,ICMP,SMTP
20548,TCP,HTTPS
64592,ICMP,SSH
6176,TCP,HTTP
39184,UDP,HTTPS
50118,ICMP,SSH
78,ICMP,Telnet
24821,UDP,HTTP
11670,ICMP,IMAP
36358,ICMP,SMTP
25879,UDP,HTTP
61796,ICMP,POP3
59728,TCP,POP3
19789,TCP,SSH
60832,ICMP,POP3
16772,UDP,POP3
44314,ICMP,IMAP
10825,UDP,DNS
4637,TCP,SMTP
7356,UDP,HTTP
50722,ICMP,FTP
51958,TCP,Telnet
17352,UDP,Telnet
37497,UDP,POP3
5400,ICMP,FTP
6239,TCP,SMTP
14964,TCP,IMAP
44863,TCP,HTTPS
40890,ICMP,SMTP
16054,ICMP,HTTP
54727,TCP,HTTP
52126,ICMP,SMTP
57897,ICMP,HTTPS
45476,TCP,DNS
25492,ICMP,HTTPS
9311,UDP,HTTP
5258,ICMP,POP3
370,ICMP,IMAP
58758,UDP,IMAP
35981,ICMP,FTP
53620,TCP,Telnet
45200,ICMP,Telnet
40049,UDP,FTP
12838,ICMP,IMAP
43395,ICMP,POP3
4341,ICMP,POP3
15304,UDP,HTTPS
2970,TCP,SSH
18454,ICMP,HTTP
56486,ICMP,HTTPS
11730,ICMP,SMTP
51949,UDP,POP3
49035,ICMP,HTTP
8244,TCP,SSH
47657,ICMP,DNS
31218,UDP,POP3
30825,ICMP,DNS
43985,UDP,FTP
52654,ICMP,DNS
22098,UDP,DNS
49220,UDP,Telnet
34943,TCP,FTP
55242,TCP,SMTP
15276,UDP,DNS
13498,ICMP,DNS
31667,TCP,POP3
30802,ICMP,SMTP
42317,UDP,Telnet
14635,ICMP,IMAP
49841,UDP,SMTP
50073,TCP,SSH
49053,UDP,SMTP
29910,TCP,POP3
9467,UDP,SMTP
2978,UDP,IMAP
27123,ICMP,HTTP
38826,UDP,HTTP
58179,ICMP,HTTPS
25267,TCP,Telnet
14698,UDP,HTTPS
40387,ICMP,DNS
26197,ICMP,HTTPS
52656,TCP,Telnet
56364,UDP,POP3
13831,ICMP,SSH
15149,UDP,FTP
29540,TCP,SSH
7354,TCP,SMTP
18312,TCP,HTTP
54715,ICMP,Telnet
37247,UDP,SMTP
20042,ICMP,HTTPS
29235,TCP,SMTP
62715,TCP,DNS
15998,ICMP,POP3
62901,UDP,FTP
39274,UDP,POP3
9059,ICMP,HTTPS
73,ICMP,FTP
48307,ICMP,SMTP
46712,ICMP,SSH
46312,TCP,HTTPS
58004,TCP,SMTP
21016,ICMP,HTTP
9187,TCP,SSH
58110,ICMP,SSH
4871,ICMP,HTTP
60726,TCP,Telnet
7657,TCP,SSH
45512,ICMP,HTTP
51934,UDP,HTTPS
57210,TCP,SMTP
13422,ICMP,POP3
34316,ICMP,POP3
63439,UDP,HTTP
20487,UDP,SSH
15844,UDP,SSH
54972,UDP,POP3
55934,UDP,DNS
5718,ICMP,POP3
53624,ICMP,POP3
43483,TCP,HTTPS
14292,ICMP,HTTP
3358,TCP,Telnet
23609,TCP,HTTPS
48838,TCP,IMAP
37955,UDP,FTP
47123,ICMP,SSH
33993,UDP,POP3
1418,TCP,SSH
58855,TCP,POP3
58889,TCP,IMAP
24619,TCP,HTTP
10422,TCP,FTP
32591,UDP,SMTP
45898,ICMP,HTTP
22140,UDP,FTP
62343,UDP,SMTP
44696,UDP,HTTP
64060,TCP,POP3
23,TCP,HTTPS
27281,UDP,Telnet
1838,TCP,HTTPS
44612,TCP,HTTPS
2781,UDP,IMAP
53938,TCP,Telnet
50836,TCP,Telnet
47751,ICMP,FTP
31243,TCP,SMTP
55736,ICMP,DNS
8567,TCP,SSH
62013,TCP,SMTP
37812,ICMP,HTTP
14567,TCP,DNS
13598,UDP,IMAP
63399,TCP,SSH
23176,UDP,Telnet
8851,TCP,SSH
5145,ICMP,IMAP
6999,TCP,SMTP
18921,TCP,SSH
53831,UDP,DNS
17024,UDP,IMAP
56180,TCP,DNS
45471,ICMP,FTP
57386,TCP,POP3
3156,ICMP,Telnet
17845,ICMP,POP3
25395,UDP,SSH
23675,UDP,IMAP
51708,UDP,IMAP
7464,UDP,FTP
52776,TCP,SSH
6734,ICMP,DNS
7033,UDP,POP3
47545,ICMP,DNS
10845,UDP,SSH
28928,UDP,POP3
13080,UDP,Telnet
10532,UDP,FTP
25239,UDP,FTP
53243,TCP,SMTP
11777,UDP,DNS
31008,TCP,FTP
16142,TCP,SMTP
24123,UDP,HTTPS
3234,TCP,IMAP
16891,TCP,HTTPS
36829,ICMP,HTTPS
65016,ICMP,SMTP
2484,ICMP,DNS
61865,UDP,POP3
47598,ICMP,SMTP
64111,TCP,FTP
56168,ICMP,SSH
16715,TCP,FTP
57586,UDP,HTTP
55982,UDP,HTTP
12286,ICMP,HTTP
45448,TCP,HTTP
56791,TCP,Telnet
10652,TCP,POP3
52408,ICMP,HTTPS
43353,UDP,HTTP
30718,TCP,DNS
36602,UDP,Telnet
55181,UDP,Telnet
5177,UDP,HTTPS
2498,TCP,SMTP
38207,TCP,SSH
13328,TCP,POP3
6578,ICMP,DNS
22288,UDP,DNS
9568,UDP,HTTP
54470,ICMP,SMTP
13584,UDP,HTTP
22069,UDP,IMAP
37230,ICMP,HTTP
15484,TCP,Telnet
14271,TCP,HTTP
18788,TCP,HTTPS
12050,ICMP,FTP
30468,ICMP,POP3
25642,TCP,Telnet
32670,TCP,SSH
42247,TCP,HTTPS
57146,UDP,SMTP
3537,ICMP,HTTP
7053,TCP,IMAP
30727,TCP,SSH
61634,TCP,HTTP
53754,ICMP,DNS
44842,ICMP,HTTP
38723,TCP,POP3
50614,UDP,HTTPS
15341,UDP,Telnet
20451,ICMP,SMTP
43804,ICMP,HTTPS
386,ICMP,SSH
45388,ICMP,DNS
59515,ICMP,FTP
40202,UDP,DNS
52993,ICMP,SSH
58914,UDP,DNS
44500,ICMP,POP3
38346,UDP,FTP
28110,TCP,Telnet
5047,TCP,DNS
14091,UDP,HTTPS
58416,TCP,SMTP
32222,UDP,FTP
5594,UDP,FTP
27235,UDP,POP3
60878,UDP,HTTPS
54881,ICMP,SMTP
15029,ICMP,POP3
65396,ICMP,SMTP
56511,ICMP,HTTP
23315,UDP,FTP
37391,UDP,Telnet
6671,ICMP,HTTP
3194,ICMP,SMTP
58133,TCP,Telnet
34071,TCP,Telnet
36223,UDP,Telnet
64856,TCP,POP3
29428,UDP,IMAP
21238,ICMP,HTTP
28971,UDP,POP3
59901,TCP,IMAP
46164,ICMP,Telnet
14509,UDP,SMTP
30131,TCP,FTP
19851,UDP,DNS
56800,TCP,POP3
43767,TCP,DNS
55321,UDP,DNS
36638,ICMP,SSH
44158,ICMP,SSH
29483,ICMP,HTTPS
65028,ICMP,SMTP
48291,ICMP,IMAP
40245,TCP,Telnet
64841,ICMP,Telnet
32016,ICMP,SSH
17246,ICMP,Telnet
16399,ICMP,FTP
62718,TCP,IMAP
59379,UDP,POP3
15834,ICMP,SSH
34998,UDP,HTTPS
6594,ICMP,HTTP
61605,UDP,SSH
14167,UDP,SSH
13263,UDP,SSH
40337,UDP,SMTP
15950,TCP,HTTP
17244,ICMP,HTTPS
21974,ICMP,DNS
56865,TCP,SMTP
25827,ICMP,IMAP
36396,ICMP,FTP
3702,UDP,HTTPS
42619,ICMP,Telnet
8292,TCP,IMAP
4335,ICMP,IMAP
17649,ICMP,FTP
51934,ICMP,POP3
3577,UDP,HTTPS
46548,UDP,SSH
52315,TCP,Telnet
34076,TCP,DNS
64801,TCP,IMAP
5778,ICMP,Telnet
12784,ICMP,IMAP
24359,ICMP,DNS
31788,ICMP,SMTP
7974,TCP,Telnet
38458,ICMP,HTTPS
21344,UDP,FTP
33160,ICMP,Telnet
25321,TCP,SSH
39862,UDP,Telnet
43594,UDP,HTTPS
14295,TCP,POP3
5272,UDP,SSH
35335,UDP,DNS
37124,UDP,DNS
16821,TCP,Telnet
25047,ICMP,HTTPS
41366,TCP,FTP
5777,TCP,FTP
2263,TCP,FTP
6414,UDP,DNS
23596,UDP,FTP
31620,UDP,IMAP
59898,TCP,HTTP
16931,ICMP,HTTPS
14247,TCP,POP3
42772,UDP,HTTPS
13168,TCP,POP3
11544,ICMP,DNS
8081,TCP,IMAP
20902,ICMP,HTTPS
59112,TCP,POP3
18943,UDP,Telnet
11652,ICMP,Telnet
40996,ICMP,SMTP
6226,TCP,IMAP
11951,ICMP,HTTP
35141,UDP,SMTP
42687,TCP,POP3
56223,TCP,Telnet
44146,TCP,SMTP
59037,UDP,POP3
33276,TCP,HTTP
23588,TCP,FTP
54872,UDP,IMAP
13317,ICMP,IMAP
17698,TCP,FTP
43892,ICMP,Telnet
22030,TCP,POP3
40590,TCP,DNS
26788,UDP,FTP
7486,ICMP,Telnet
15258,UDP,IMAP
18537,TCP,POP3
33582,TCP,Telnet
59146,ICMP,HTTP
32230,UDP,HTTPS
15093,UDP,SMTP
41055,TCP,SSH
57370,TCP,SMTP
21921,UDP,HTTPS
49941,ICMP,SSH
54262,ICMP,HTTPS
9951,ICMP,SSH
35349,ICMP,FTP
27299,TCP,HTTP
7570,UDP,HTTP
36180,UDP,SSH
64054,UDP,SMTP
13703,ICMP,HTTP
10408,TCP,FTP
24864,TCP,FTP
17587,ICMP,HTTPS
6998,TCP,DNS
41978,ICMP,IMAP
11646,ICMP,HTTPS
41360,TCP,SSH
50966,ICMP,POP3
26078,TCP,Telnet
42500,UDP,Telnet
24936,ICMP,IMAP
27195,ICMP,SMTP
46240,TCP,Telnet
15075,ICMP,IMAP
6095,TCP,SMTP
35127,TCP,Telnet
33934,TCP,FTP
24,ICMP,HTTP
13993,ICMP,POP3
46297,ICMP,POP3
23568,TCP,SMTP
53209,UDP,DNS
17877,UDP,POP3
56741,ICMP,POP3
49804,TCP,FTP
3079,UDP,HTTP
52411,UDP,HTTPS
28111,UDP,Telnet
8962,TCP,SSH
20100,UDP,HTTPS
22982,ICMP,DNS
48713,TCP,Telnet
4571,TCP,Telnet
41049,UDP,POP3
9861,ICMP,POP3
11884,ICMP,POP3
10341,ICMP,DNS
25958,ICMP,Telnet
19735,ICMP,DNS
57610,ICMP,SMTP
700,UDP,SSH
10970,TCP,IMAP
54997,UDP,POP3
15171,TCP,Telnet
10822,TCP,DNS
5529,ICMP,SSH
42759,ICMP,SMTP
40691,TCP,DNS
49512,TCP,DNS
21565,ICMP,HTTPS
50871,ICMP,Telnet
60265,TCP,Telnet
45083,UDP,Telnet
6554,TCP,DNS
30767,ICMP,Telnet
42370,ICMP,HTTP
30430,ICMP,HTTPS
6602,ICMP,SSH
11061,TCP,HTTP
56309,UDP,Telnet
7090,UDP,SSH
65090,UDP,DNS
52826,UDP,SSH
60431,ICMP,POP3
45488,UDP,Telnet
61831,UDP,Telnet
39454,ICMP,Telnet
1088,TCP,POP3
5395,TCP,POP3
33229,ICMP,FTP
26092,UDP,IMAP
64299,TCP,SMTP
5107,UDP,DNS
64262,TCP,IMAP
64789,UDP,POP3
60094,TCP,SMTP
32330,TCP,POP3
54323,ICMP,HTTP
4848,TCP,IMAP
46500,UDP,HTTP
34752,TCP,SMTP
23144,TCP,HTTP
28733,ICMP,SSH
42363,ICMP,POP3
64580,TCP,FTP
48886,TCP,SSH
40254,ICMP,HTTP
49477,TCP,IMAP
13864,ICMP,HTTP
20525,ICMP,Telnet
64714,UDP,Telnet
46529,ICMP,SSH
35476,UDP,HTTPS
12525,UDP,HTTPS
20632,TCP,IMAP
38560,TCP,SSH
13773,UDP,SMTP
36398,ICMP,HTTPS
46801,UDP,FTP
62078,UDP,DNS
27752,TCP,POP3
17786,UDP,SMTP
25214,UDP,DNS
11452,ICMP,DNS
50469,UDP,Telnet
55285,TCP,HTTP
44180,UDP,SSH
32667,TCP,HTTP
56120,ICMP,HTTP
52796,ICMP,FTP
12083,UDP,SSH
52978,ICMP,IMAP
15507,TCP,HTTP
29710,UDP,FTP
43804,UDP,SSH
34038,UDP,SSH
40809,TCP,FTP
50441,TCP,SMTP
43277,ICMP,SSH
35312,UDP,HTTPS
30249,UDP,IMAP
4140,ICMP,IMAP
35923,ICMP,SMTP
56334,TCP,FTP
40957,TCP,FTP
7764,UDP,Telnet
941,ICMP,POP3
21893,TCP,HTTP
3446,ICMP,HTTP
26018,TCP,Telnet
46781,UDP,IMAP
63512,UDP,HTTPS
13112,UDP,SSH
41754,ICMP,HTTPS
16833,TCP,DNS
10510,UDP,Telnet
14943,ICMP,HTTPS
5524,TCP,Telnet
41190,ICMP,POP3
34364,UDP,DNS
62910,TCP,POP3
9787,ICMP,SSH
33527,UDP,HTTPS
10132,TCP,FTP
20881,TCP,SSH
18602,TCP,SSH
52266,TCP,POP3
64441,UDP,SMTP
32079,UDP,HTTPS
46342,UDP,HTTPS
46499,TCP,HTTP
43677,UDP,POP3
23142,ICMP,HTTPS
433,ICMP,Telnet
44805,UDP,SSH
33424,ICMP,DNS
45467,ICMP,POP3
48242,UDP,HTTPS
43281,UDP,HTTP
56647,ICMP,HTTP
18969,TCP,HTTP
32241,UDP,DNS
62206,UDP,IMAP
10524,ICMP,SSH
16943,TCP,SMTP
3634,UDP,POP3
57187,UDP,HTTP
24633,ICMP,FTP
32511,UDP,POP3
58052,TCP,HTTP
6276,ICMP,HTTPS
30084,ICMP,IMAP
859,TCP,IMAP
40502,UDP,POP3
26294,ICMP,SMTP
56417,UDP,FTP
7572,ICMP,HTTPS
16874,TCP,FTP
33752,UDP,SMTP
32621,ICMP,POP3
11563,TCP,IMAP
2494,TCP,DNS
29800,TCP,HTTP
9794,ICMP,FTP
47547,TCP,IMAP
15834,TCP,DNS
58936,TCP,SSH
46137,ICMP,FTP
30842,TCP,Telnet
9340,ICMP,IMAP
24221,ICMP,Telnet
3088,TCP,POP3
14349,TCP,SMTP
3324,TCP,Telnet
12463,TCP,SSH
40034,ICMP,HTTP
45229,TCP,HTTP
53540,ICMP,HTTPS
12166,ICMP,HTTPS
49358,ICMP,Telnet
27760,TCP,SSH
55750,TCP,Telnet
43802,TCP,HTTPS
59567,ICMP,FTP
1421,ICMP,HTTP
40335,UDP,IMAP
3356,UDP,Telnet
8649,TCP,HTTPS
15842,TCP,POP3
25686,TCP,POP3
36596,UDP,FTP
15382,UDP,FTP
13596,ICMP,SMTP
53629,TCP,POP3
8196,UDP,HTTP
32952,UDP,Telnet
43663,ICMP,FTP
46138,TCP,Telnet
7425,ICMP,POP3
19802,TCP,SSH
38061,UDP,HTTP
23918,UDP,HTTP
32191,ICMP,SSH
45809,TCP,SSH
30099,ICMP,Telnet
57608,ICMP,SSH
16098,UDP,HTTP
46950,TCP,POP3
45582,UDP,HTTP
44500,TCP,DNS
29893,TCP,FTP
29893,ICMP,POP3
56336,ICMP,FTP
49651,UDP,POP3
14945,UDP,Telnet
55457,UDP,SMTP
29733,TCP,SSH
56155,UDP,Telnet
35149,UDP,FTP
17484,ICMP,DNS
29386,UDP,SMTP
30331,ICMP,IMAP
43150,UDP,HTTPS
64926,UDP,HTTP
2747,UDP,DNS
31487,TCP,HTTPS
26174,TCP,DNS
19766,TCP,SSH
58586,ICMP,SMTP
8662,UDP,Telnet
32549,TCP,SSH
6183,UDP,FTP
1509,ICMP,Telnet
58727,UDP,IMAP
15692,TCP,SMTP
47017,ICMP,Telnet
56476,TCP,POP3
18029,TCP,Telnet
60328,UDP,FTP
9111,TCP,HTTP
7560,ICMP,POP3
3874,ICMP,Telnet
9405,TCP,HTTPS
25979,TCP,FTP
4387,ICMP,Telnet
21143,UDP,DNS
31516,UDP,IMAP
7214,TCP,POP3
21113,TCP,SMTP
21699,ICMP,IMAP
20162,TCP,SMTP
19169,UDP,FTP
64530,UDP,FTP
12117,ICMP,HTTP
24590,ICMP,Telnet
14281,UDP,DNS
13578,ICMP,HTTPS
31293,TCP,SSH
33123,UDP,Telnet
9312,UDP,Telnet
11403,TCP,SMTP
50950,ICMP,SMTP
44736,UDP,SMTP
54413,ICMP,DNS
58065,UDP,POP3
4892,UDP,Telnet
34770,TCP,SMTP
48008,ICMP,IMAP
27243,ICMP,DNS
26334,UDP,SSH
25258,UDP,Telnet
60672,ICMP,SMTP
25037,TCP,POP3
48452,UDP,Telnet
11656,ICMP,SMTP
3288,ICMP,HTTP
16836,TCP,SSH
7693,ICMP,IMAP
56255,UDP,SMTP
56008,ICMP,SMTP
59827,TCP,SSH
25849,TCP,SSH
46283,TCP,IMAP
20194,UDP,HTTPS
58662,TCP,HTTP
34715,TCP,HTTP
24783,ICMP,Telnet
61870,UDP,SSH
4100,UDP,IMAP
39088,TCP,FTP
55790,ICMP,SMTP
45862,UDP,HTTP
48111,UDP,POP3
25113,UDP,Telnet
13735,ICMP,HTTP
49691,ICMP,POP3
26696,UDP,DNS
20296,ICMP,DNS
35055,ICMP,HTTPS
28198,UDP,Telnet
17093,UDP,SMTP
61248,TCP,Telnet
4285,UDP,DNS
23812,ICMP,HTTP
10689,ICMP,FTP
43648,UDP,HTTP
8608,UDP,Telnet
51718,ICMP,SSH
40836,TCP,POP3
58421,ICMP,POP3
23021,TCP,SMTP
2551,ICMP,DNS
15046,ICMP,FTP
15269,ICMP,FTP
18762,ICMP,POP3
57269,UDP,FTP
56992,ICMP,SMTP
2568,ICMP,SMTP
44280,TCP,FTP
18232,UDP,HTTP
35806,UDP,SMTP
51091,UDP,HTTP
17638,ICMP,SMTP
9770,ICMP,POP3
59691,UDP,HTTP
38857,ICMP,Telnet
28748,UDP,POP3
16160,ICMP,FTP
46119,ICMP,HTTPS
35644,UDP,SSH
24431,TCP,FTP
6420,ICMP,SMTP
34724,UDP,SMTP
58994,TCP,POP3
2543,ICMP,FTP
42021,UDP,DNS
39666,TCP,Telnet
31093,TCP,Telnet
29827,TCP,SSH
6353,TCP,FTP
58525,ICMP,HTTP
35373,UDP,Telnet
22618,TCP,DNS
43864,TCP,POP3
48943,UDP,HTTP
50905,TCP,SMTP
35564,TCP,HTTP
3871,TCP,HTTPS
61242,ICMP,IMAP
29665,ICMP,FTP
13912,ICMP,HTTP
13411,TCP,POP3
30733,TCP,HTTP
63614,ICMP,IMAP
29766,ICMP,IMAP
4250,TCP,Telnet
54557,UDP,SSH
41963,ICMP,Telnet
30878,TCP,DNS
4264,UDP,IMAP
40068,ICMP,IMAP
6943,TCP,POP3
15804,ICMP,SMTP
44597,TCP,SSH
56698,UDP,IMAP
23023,TCP,FTP
16374,UDP,FTP
35510,ICMP,Telnet
1660,TCP,SMTP
26061,ICMP,FTP
